TARGET,ID,DerogCnt,CollectCnt,BanruptcyInd,InqCnt06,InqTimeLast,InqFinanceCnt24,TLTimeFirst,TLTimeLast,TLCnt03,TLCnt12,TLCnt24,TLCnt,TLSum,TLMaxSum,TLSatCnt,TLDel60Cnt,TLBadCnt24,TL75UtilCnt,TL50UtilCnt,TLBalHCPct,TLSatPct,TLDel3060Cnt24,TLDel90Cnt24,TLDel60CntAll,TLOpenPct,TLBadDerogCnt,TLDel60Cnt24,TLOpen24Pct
0,062361,0,0,0,1,2,1,160,14,0,0,3,13,51007,65328,18,0,0,8,9,0.7807999999999999,0.7222,0,0,1,0.7222,0,0,0.23079999999999998
0,062405,1,1,0,5,1,5,78,5,0,6,9,19,39984,68117,29,0,0,6,8,0.587,0.9309999999999999,0,0,1,0.6551999999999999,0,0,0.47369999999999995
0,062459,0,0,0,1,1,0,212,7,0,1,1,12,33752,57317,21,0,0,3,5,0.5889,0.5909,0,0,0,0.5455,0,0,0.0833
0,062468,7,5,0,2,2,9,100,3,1,5,8,11,16698,26564,14,1,1,6,7,0.6285999999999999,0.5,1,1,1,0.6111,5,1,0.7273
0,062492,0,0,0,1,6,2,178,3,1,2,4,16,18089,28180,30,0,0,5,6,0.6418999999999999,0.6875,0,0,0,0.5,0,0,0.25
0,062514,0,0,0,5,3,6,61,6,0,4,11,21,28298,87656,26,0,0,3,4,0.3228,0.8888999999999999,0,0,0,0.7777999999999999,0,0,0.5237999999999999
0,062520,0,0,0,1,1,1,314,20,0,0,2,12,37276,48475,19,0,0,4,6,0.7689999999999999,0.7367999999999999,0,0,0,0.6315999999999999,0,0,0.1667
0,062542,0,0,0,1,5,2,207,3,1,2,2,10,9702,32116,11,0,0,1,2,0.3021,0.8462,0,0,1,0.7692,0,0,0.19999999999999998
0,062599,0,0,0,8,1,4,208,2,3,9,15,9,39637,52930,19,0,0,3,5,0.7488999999999999,0.5185,1,0,0,0.3333,0,0,1.6666999999999998
0,062603,0,0,0,0,9,1,83,6,0,2,4,10,37199,77663,15,0,0,2,2,0.479,0.7646999999999999,0,0,0,0.5882,0,0,0.39999999999999997
0,062635,1,0,1,1,2,0,152,10,0,2,2,1,0,0,2,5,1,0,0,0,0.25,0,1,6,0.125,1,1,2
1,062664,3,2,0,2,4,4,154,4,0,2,3,4,5272,8922,7,3,3,1,1,0.5909,0.5,0,3,5,0.39999999999999997,5,3,0.75
0,062851,5,5,0,0,,0,265,15,0,0,1,3,16458,22475,3,0,0,1,1,0.7323,0.5,0,1,1,0.75,6,1,0.3333
0,062894,0,0,0,0,,0,224,3,2,5,6,9,26804,32276,16,1,0,5,7,0.8304999999999999,0.6470999999999999,0,0,1,0.5294,0,0,0.6667
0,062928,6,4,0,3,2,4,204,77,0,0,0,3,3309,3000,4,3,2,2,2,1.103,0.1429,0,2,3,0.4286,3,2,0
0,062974,0,0,0,0,12,4,115,2,2,5,10,17,34351,58860,29,0,0,8,10,0.5835999999999999,0.5882,0,0,0,0.5,0,0,0.5882
0,063028,0,0,0,3,1,9,97,12,0,2,4,9,24256,32873,15,2,1,2,6,0.7378999999999999,0.38889999999999997,3,2,4,0.5,2,3,0.44439999999999996
0,063037,1,0,1,6,0,5,251,3,1,3,5,8,39717,46647,12,6,0,4,5,0.8513999999999999,0.39999999999999997,0,0,6,0.39999999999999997,0,0,0.625
0,063047,1,0,1,0,,0,209,20,0,0,1,8,5972,15015,17,9,2,2,4,0.3977,0.4231,0,2,11,0.3077,2,2,0.125
0,063189,4,0,1,3,3,3,72,72,0,0,0,1,,,2,0,0,,,,1,0,0,0,0.5,3,0,0
1,063196,9,9,1,1,1,8,118,13,0,0,3,5,5112,6490,3,2,0,2,2,0.7877,0.28569999999999995,0,2,4,0.7142999999999999,11,2,0.6
1,063364,2,2,0,1,2,0,134,4,0,5,5,6,6737,10015,12,4,4,2,2,0.6727,0.4375,0,4,6,0.375,5,4,0.8332999999999999
0,063416,0,0,0,2,1,2,346,11,0,1,5,14,25213,52696,17,0,0,5,7,0.4785,0.7059,1,1,1,0.8234999999999999,1,1,0.3571
0,063429,0,0,0,4,1,0,85,1,1,4,8,19,25238,35208,21,0,0,8,11,0.7168,0.9090999999999999,0,0,0,0.8635999999999999,0,0,0.4211
0,063533,1,0,0,0,18,0,277,11,0,1,6,25,36936,69964,33,0,0,8,13,0.5278999999999999,0.8824,0,0,1,0.7353,0,0,0.24
0,063666,0,0,0,2,3,5,239,8,0,1,1,7,45162,48786,21,3,1,4,4,0.9257,0.625,0,1,8,0.29169999999999996,1,1,0.1429
0,063766,0,0,0,6,1,5,124,15,0,0,2,3,1022,1128,5,2,0,2,2,0.9059999999999999,0.375,0,0,2,0.375,0,0,0.6667
0,063799,4,4,0,3,2,2,136,6,0,1,1,5,6716,7566,8,8,5,2,3,0.8876999999999999,0.3529,0,5,8,0.2941,7,5,0.19999999999999998
0,063917,13,13,0,2,4,3,81,1,1,1,1,1,0,0,1,1,0,,,0,0,0,1,3,0.3333,11,1,1
0,063973,0,0,0,4,1,4,177,2,1,4,10,11,29910,38612,24,5,2,6,6,0.7746,0.5805999999999999,0,2,9,0.35479999999999995,2,2,0.9090999999999999
0,063976,0,0,0,0,,0,83,2,1,3,5,6,9398,24425,10,2,2,1,2,0.3848,0.4118,0,2,2,0.3529,2,2,0.8332999999999999
0,063995,0,0,0,2,1,1,186,36,0,0,0,9,74370,113574,13,0,0,3,4,0.6547999999999999,0.23079999999999998,3,1,3,0.6922999999999999,1,2,0
0,064102,0,0,0,7,1,15,157,4,0,4,7,11,38890,43334,32,0,0,5,8,0.8974,0.3636,3,0,4,0.3333,0,1,0.6364
0,064106,0,0,0,0,10,2,134,9,0,3,4,11,36741,40704,16,0,0,8,9,0.9026,1,0,0,0,0.6875,0,0,0.3636
0,064116,0,0,0,1,6,2,77,11,0,1,1,2,5086,20034,3,0,0,0,1,0.25389999999999996,0.39999999999999997,0,0,0,0.39999999999999997,0,0,0.5
0,064193,23,22,0,5,0,4,80,5,0,1,2,2,0,0,4,2,1,,,0,0.375,0,1,3,0.25,4,1,1
0,064236,1,0,0,2,0,1,70,2,2,4,6,3,24744,24942,13,0,0,3,3,0.9921,0.2941,1,0,1,0.1765,0,0,2
0,064343,2,0,0,0,8,3,324,9,0,2,9,17,20773,53156,35,1,1,5,6,0.3908,0.37839999999999996,3,1,2,0.45949999999999996,1,1,0.5294
0,064379,0,0,0,0,11,0,284,39,0,0,0,10,16970,38284,15,3,2,2,3,0.44329999999999997,0.3,3,3,8,0.5,3,3,0
0,064501,3,3,0,0,8,7,107,4,0,3,3,10,21401,27117,21,0,0,6,7,0.7891999999999999,0.6818,0,0,1,0.45449999999999996,2,0,0.3
0,064525,1,1,0,1,4,1,121,14,0,0,1,10,36650,38157,13,1,0,6,6,0.9604999999999999,0.5882,0,0,1,0.5882,0,0,0.09999999999999999
1,064531,0,0,0,1,1,2,67,3,1,4,6,10,44725,56521,9,0,0,5,7,0.7912999999999999,0.6667,3,0,0,0.8332999999999999,0,0,0.6
0,064635,0,0,0,5,0,4,133,1,1,3,8,12,24323,41520,15,3,0,4,4,0.5858,0.5,3,0,3,0.5,0,2,0.6667
0,064759,1,1,0,4,0,4,76,4,0,1,7,12,16330,32801,15,0,0,4,6,0.49789999999999995,0.875,0,0,0,0.75,0,0,0.5832999999999999
0,064785,1,0,1,3,1,1,167,2,1,4,5,4,18317,18584,13,9,0,3,3,0.9855999999999999,0.21739999999999998,0,0,9,0.1739,0,0,1.25
0,064884,1,1,0,6,0,4,124,10,0,2,8,12,2719,20108,35,1,0,1,1,0.1352,0.5651999999999999,0,1,1,0.26089999999999997,2,1,0.6667
0,064916,0,0,0,1,5,1,259,5,0,2,4,13,19923,26133,18,1,0,7,7,0.7624,0.5263,3,0,2,0.6841999999999999,0,1,0.3077
0,064925,0,0,0,1,6,3,40,5,0,3,6,7,26428,40589,10,0,0,3,3,0.6510999999999999,1,0,0,0,0.7,0,0,0.8571
0,064947,1,0,0,5,0,8,82,7,0,1,5,7,32571,50399,16,1,1,4,5,0.6463,0.5556,0,1,1,0.38889999999999997,1,1,0.7142999999999999
1,065034,6,5,0,3,3,2,66,10,0,1,3,5,13918,14244,8,0,0,4,4,0.9771,0.6667,0,0,0,0.5556,3,0,0.6
0,065096,1,0,1,9,1,18,244,2,1,6,11,11,26201,34396,19,11,6,6,9,0.7616999999999999,0.4118,0,7,11,0.32349999999999995,7,7,1
1,065200,1,1,0,2,3,3,252,7,0,3,4,4,6512,6301,4,2,0,3,3,1.0334999999999999,0.5,2,1,2,0.6667,2,2,1
0,065221,2,0,0,18,0,8,224,2,2,3,4,7,63117,68028,10,0,0,6,7,0.9278,0.5832999999999999,1,0,0,0.5832999999999999,0,0,0.5713999999999999
0,065295,2,2,0,8,0,7,14,2,1,1,3,2,6629,8307,2,0,0,1,2,0.7979999999999999,0.6667,0,0,0,0.6667,2,0,1.5
0,065304,0,0,0,0,24,0,324,27,0,0,0,6,139,1583,15,0,0,0,0,0.08779999999999999,0.25,2,0,3,0.375,0,1,0
0,065315,3,1,0,4,0,5,109,7,0,3,3,3,6754,7286,9,0,0,2,2,0.9269999999999999,0.2727,1,0,0,0.2727,1,0,1
1,065349,7,5,0,0,19,1,150,2,1,3,7,7,44266,53745,11,1,0,4,4,0.8236,0.3333,3,1,2,0.46669999999999995,4,1,1
0,065423,1,1,0,0,11,2,149,55,0,0,0,5,1493,3884,11,8,5,1,1,0.38439999999999996,0.25,2,6,11,0.25,7,7,0
0,065487,2,1,1,9,2,11,123,9,0,2,3,4,9111,14152,5,1,0,1,2,0.6437999999999999,0.3333,0,1,3,0.44439999999999996,1,1,0.75
0,065522,1,0,1,6,1,4,171,4,0,4,6,10,21099,24457,13,2,0,7,8,0.8626999999999999,0.625,0,0,2,0.625,0,0,0.6
0,065567,1,1,0,2,2,3,228,13,0,0,2,12,34680,47415,27,0,0,6,8,0.7313999999999999,0.5357,1,0,0,0.4286,0,0,0.1667
0,065569,1,0,1,4,1,5,161,9,0,1,1,2,21332,23702,5,4,2,1,1,0.8999999999999999,0.11109999999999999,2,2,5,0.22219999999999998,2,3,0.5
0,065606,7,3,1,12,0,16,158,3,1,1,5,7,3379,7213,6,2,1,1,3,0.46849999999999997,0.45449999999999996,1,1,4,0.6364,1,1,0.7142999999999999
0,065679,0,0,0,4,1,4,169,15,0,0,2,6,11183,14098,13,3,0,2,4,0.7931999999999999,0.5625,0,0,3,0.375,0,0,0.3333
0,065709,0,0,0,1,1,2,327,6,0,2,6,9,27171,47533,23,0,0,3,4,0.5716,0.7599999999999999,0,0,0,0.36,0,0,0.6667
0,065731,2,0,0,0,13,2,228,17,0,0,1,6,47270,60293,10,0,0,4,6,0.7839999999999999,0.7999999999999999,0,0,0,0.6,1,0,0.1667
0,065769,1,1,0,0,,0,120,8,0,1,2,4,486,531,4,2,0,2,2,0.9152999999999999,0.3333,1,0,2,0.6667,1,0,0.5
0,065779,0,0,0,0,7,2,224,7,0,2,4,13,21376,63284,21,0,0,0,2,0.3378,0.6086999999999999,0,0,0,0.5651999999999999,0,0,0.3077
0,065841,2,2,0,2,0,4,120,5,0,2,4,6,4763,6963,9,1,1,4,4,0.6839999999999999,0.5455,0,1,3,0.5455,2,1,0.6667
0,065857,0,0,0,2,3,2,398,5,0,1,1,10,23095,38661,25,0,0,3,5,0.5973999999999999,0.6399999999999999,0,0,0,0.39999999999999997,0,0,0.09999999999999999
1,065899,0,0,0,1,1,0,74,40,0,0,0,2,488,1740,2,2,0,0,0,0.28049999999999997,0.25,0,1,2,0.5,1,1,0
0,065919,0,0,0,3,3,2,91,21,0,0,2,5,11376,23302,8,0,0,1,3,0.48819999999999997,0.7777999999999999,0,0,0,0.5556,0,0,0.39999999999999997
0,065927,1,1,0,1,3,1,145,3,1,1,6,13,13855,46123,24,0,0,0,1,0.30039999999999994,0.5556,0,0,0,0.4815,1,0,0.46149999999999997
0,065931,0,0,0,3,2,2,234,5,0,1,4,15,59204,83055,25,0,0,10,10,0.7128,0.6799999999999999,0,0,1,0.6,0,0,0.2667
0,065979,0,0,0,3,1,1,80,4,0,2,6,9,30046,46690,9,0,0,4,6,0.6435,0.6154,0,0,0,0.6922999999999999,0,0,0.6667
0,066053,2,1,0,1,4,0,87,10,0,1,1,5,3469,4427,7,2,2,3,3,0.7836,0.3333,0,3,4,0.5556,4,3,0.19999999999999998
0,066092,1,1,0,2,3,2,131,3,1,2,8,10,6641,15269,14,0,0,4,4,0.43489999999999995,0.6470999999999999,0,0,0,0.5882,1,0,0.7999999999999999
0,066110,0,0,0,2,0,1,181,7,0,1,2,7,30284,41402,16,0,0,5,5,0.7314999999999999,0.47059999999999996,3,0,0,0.4118,0,0,0.28569999999999995
1,066118,1,1,0,1,1,2,183,18,0,0,6,10,19223,28579,22,0,0,4,6,0.6726,0.24,3,0,3,0.39999999999999997,1,2,0.6
0,066164,0,0,0,6,0,6,277,8,0,1,3,17,28585,45102,26,5,4,6,11,0.6337999999999999,0.5294,0,4,8,0.5,4,4,0.1765
0,066186,1,0,1,8,1,5,228,4,0,1,3,6,38830,52634,12,14,4,2,3,0.7376999999999999,0.2692,0,5,18,0.23079999999999998,5,5,0.5
0,066191,1,1,0,2,2,0,107,2,1,1,1,5,1818,3158,5,1,0,2,2,0.5757,0.5713999999999999,0,0,1,0.7142999999999999,1,0,0.19999999999999998
0,066201,4,0,0,2,1,1,288,11,0,2,4,5,2753,3245,12,0,0,2,2,0.8483999999999999,0.39999999999999997,3,0,2,0.3333,2,1,0.7999999999999999
0,066220,0,0,0,0,12,1,379,14,0,0,1,9,14226,16799,15,2,1,5,6,0.8468,0.6315999999999999,0,1,6,0.47369999999999995,1,1,0.11109999999999999
0,066254,0,0,0,1,3,0,250,8,0,1,6,13,15954,40130,15,0,0,3,3,0.39759999999999995,0.5,3,0,0,0.6499999999999999,0,0,0.46149999999999997
0,066314,1,0,1,4,1,3,241,25,0,0,0,3,0,1854,11,14,14,,,0,0.14809999999999998,0,14,14,0.11109999999999999,15,14,0
0,066328,0,0,0,1,4,1,262,21,0,0,1,9,24618,25466,10,0,0,7,7,0.9666999999999999,0.8999999999999999,0,0,0,0.8999999999999999,0,0,0.11109999999999999
0,066338,4,2,0,1,0,0,113,27,0,0,0,5,11304,22418,7,1,0,1,2,0.5042,0.3333,0,1,4,0.41669999999999996,1,1,0
0,066365,2,2,0,1,4,1,158,4,0,3,4,8,27254,40090,15,0,0,4,6,0.6798,0.5294,0,0,4,0.47059999999999996,2,0,0.5
0,066409,0,0,0,0,10,0,244,20,0,0,1,7,54503,64050,20,0,0,4,4,0.8509,0.5455,0,0,0,0.3182,0,0,0.1429
0,066419,0,0,0,2,1,5,150,2,1,2,9,18,26991,38621,29,6,3,6,6,0.6989,0.5832999999999999,0,3,8,0.5,3,3,0.5
0,066613,0,0,0,3,1,1,290,14,0,0,2,15,20725,59687,22,0,0,5,6,0.34719999999999995,0.7826,0,0,0,0.6521999999999999,0,0,0.13329999999999997
1,066723,4,4,0,4,1,4,119,2,1,4,6,7,54830,59119,11,2,2,5,7,0.9275,0.38099999999999995,1,2,2,0.3333,6,2,0.8571
1,066833,0,0,0,2,1,1,194,3,1,3,5,3,1210,1256,2,4,3,3,3,0.9633999999999999,0.28569999999999995,0,4,4,0.4286,4,4,1.6666999999999998
0,066858,4,4,0,5,0,4,179,10,0,1,3,1,0,0,9,2,1,,,0,0.3333,2,2,3,0.0833,5,3,3
0,066902,0,0,0,0,22,0,230,4,0,1,3,10,25086,37331,18,0,0,2,4,0.6719999999999999,0.7777999999999999,0,0,0,0.5556,0,0,0.3
0,067006,0,0,0,7,0,5,258,5,0,6,7,17,28703,60176,30,1,1,6,9,0.477,0.5758,3,1,2,0.5152,1,1,0.4118
0,067142,0,0,0,0,,0,255,37,0,0,0,4,14898,23000,11,0,0,2,2,0.6476999999999999,0.5455,0,0,0,0.3636,0,0,0
1,067148,3,1,1,1,1,0,319,39,0,0,0,3,321,391,4,5,0,1,1,0.821,0.39999999999999997,0,0,5,0.3,0,0,0
0,067173,1,1,0,2,3,1,147,24,0,0,2,4,1754,3809,10,2,2,2,2,0.46049999999999996,0.25,3,2,7,0.3333,2,3,0.5
0,067188,0,0,0,1,1,2,36,2,1,3,6,10,209,20641,10,0,0,0,0,0.0101,0.8332999999999999,0,0,0,0.8332999999999999,0,0,0.6
0,067232,1,0,1,1,1,2,104,13,0,0,1,0,0,0,3,4,1,0,0,0,0.28569999999999995,0,1,4,0,1,1,0
0,067282,0,0,0,0,,0,228,1,1,5,5,9,6763,11798,9,0,0,2,2,0.5731999999999999,0.5,3,0,1,0.75,0,1,0.5556
0,067286,0,0,0,2,1,1,311,13,0,0,3,4,2983,2480,3,2,1,3,3,1.2027999999999999,0.39999999999999997,2,1,3,0.7999999999999999,1,2,0.75
1,067295,1,1,0,1,2,0,265,2,2,6,10,14,51117,63576,25,0,0,7,8,0.8039999999999999,0.47059999999999996,3,0,2,0.4118,1,1,0.7142999999999999
0,067305,0,0,0,1,4,1,106,16,0,0,1,2,3114,3500,8,0,0,1,1,0.8896999999999999,0.3333,1,1,2,0.22219999999999998,1,1,0.5
0,067342,2,0,0,8,0,9,152,3,1,7,9,8,19695,29582,12,3,0,1,3,0.6658,0.5882,0,0,3,0.47059999999999996,0,0,1.125
0,067363,7,1,1,19,1,8,172,4,0,3,5,13,18049,39635,16,7,2,1,3,0.45539999999999997,0.5385,0,2,8,0.5,2,2,0.3846
0,067509,0,0,0,1,2,0,63,12,0,1,9,12,9489,38267,18,0,0,1,1,0.248,0.44439999999999996,3,0,0,0.44439999999999996,0,0,0.75
0,067510,0,0,0,3,1,3,104,9,0,1,1,8,9076,25620,14,0,0,2,3,0.35429999999999995,0.6,0,0,3,0.5333,0,0,0.125
0,067537,2,1,1,1,4,0,174,11,0,1,1,3,9126,12417,2,3,1,1,2,0.735,0.3333,0,1,4,0.5,1,1,0.3333
0,067590,3,2,0,4,0,4,31,8,0,2,4,4,18832,21858,6,0,0,1,3,0.8615999999999999,0.8332999999999999,0,0,0,0.6667,2,0,1
0,067719,0,0,0,0,14,0,176,14,0,0,1,6,19189,29508,12,0,0,5,5,0.6503,0.5832999999999999,0,0,0,0.5,0,0,0.1667
0,067722,0,0,0,3,0,0,206,2,1,3,10,24,60855,115202,43,0,0,7,9,0.5281999999999999,0.6304,0,0,0,0.5216999999999999,0,0,0.41669999999999996
0,067732,0,0,0,1,2,0,17,17,0,0,1,1,580,580,1,0,0,1,1,1,1,0,0,0,1,0,0,1
1,067770,0,0,1,5,1,10,230,30,0,0,0,5,8075,8950,11,8,8,2,2,0.9021999999999999,0.09999999999999999,0,8,8,0.25,8,8,0
0,067832,2,0,1,9,0,5,119,4,0,2,2,5,14121,18654,10,7,2,1,2,0.7569999999999999,0.22219999999999998,0,2,9,0.2778,3,2,0.39999999999999997
0,067838,1,0,0,2,0,1,109,6,0,1,1,4,1352,3454,6,3,3,2,2,0.39139999999999997,0.3333,0,4,6,0.44439999999999996,4,4,0.25
1,067840,6,3,1,3,0,2,7,7,0,1,1,1,3075,3155,1,7,0,1,1,0.9745999999999999,0,2,0,8,0.125,3,1,1
0,067856,0,0,0,3,5,6,123,6,0,2,4,13,42563,59121,23,0,0,8,8,0.7199,0.6399999999999999,0,0,0,0.5199999999999999,0,0,0.3077
0,067859,0,0,0,2,0,1,287,34,0,0,0,3,4302,8381,14,0,0,0,1,0.5133,0.5,0,0,2,0.1875,0,0,0
1,067957,0,0,0,1,1,1,102,33,0,0,0,4,582,950,5,2,2,1,1,0.6125999999999999,0.1429,0,3,4,0.5713999999999999,3,3,0
0,067960,3,2,0,5,4,0,208,33,0,0,0,2,17259,30857,5,2,0,1,2,0.5592999999999999,0.1429,0,0,3,0.28569999999999995,3,0,0
0,067970,7,2,0,0,7,3,145,22,0,0,1,3,4330,5966,5,0,0,1,2,0.7257999999999999,0.19999999999999998,3,0,1,0.6,1,0,0.3333
1,068042,1,0,1,1,0,0,89,9,0,1,1,1,425,350,4,9,0,1,1,1.2143,0.07139999999999999,0,2,9,0.07139999999999999,2,2,1
0,068043,5,4,0,5,1,3,74,26,0,0,0,2,41,45,2,1,1,1,1,0.9110999999999999,0,0,1,1,0.6667,2,1,0
0,068061,0,0,0,7,2,1,136,4,0,5,15,21,14974,63053,32,0,0,2,2,0.2375,0.725,0,0,0,0.5249999999999999,0,0,0.7142999999999999
0,068075,13,11,0,5,0,8,33,4,0,4,9,2,6122,9643,8,0,0,1,2,0.6348999999999999,0.6364,0,0,0,0.1818,3,0,4.5
1,068093,4,3,0,3,1,4,202,7,0,2,3,7,26041,29343,7,6,3,5,6,0.8875,0.19999999999999998,0,6,7,0.46669999999999995,9,6,0.4286
0,068154,0,0,0,3,4,3,6,4,0,2,2,1,,,1,0,0,,,,0.5,0,0,0,0.5,0,0,2
0,068265,0,0,0,5,1,1,226,3,1,5,10,16,83267,89095,3,0,0,14,14,0.9346,0.09519999999999999,3,0,0,0.7618999999999999,0,0,0.625
0,068310,0,0,0,0,16,0,64,10,0,1,9,12,20351,25263,13,0,0,9,9,0.8056,0.9230999999999999,0,0,0,0.9230999999999999,0,0,0.75
0,068343,0,0,0,3,0,1,282,10,0,1,3,9,12664,22780,15,0,0,2,4,0.5559,0.5294,3,0,3,0.5294,0,0,0.3333
1,068365,0,0,0,13,1,9,99,2,1,5,8,9,41075,45622,16,2,1,6,8,0.9003,0.5455,3,1,3,0.40909999999999996,1,2,0.8888999999999999
0,068410,0,0,0,9,1,16,146,5,0,12,21,10,49257,53349,28,0,0,8,8,0.9232999999999999,0.39999999999999997,3,0,3,0.25,0,2,2.0999999999999996
0,068453,0,0,0,0,7,0,184,7,0,1,1,14,57844,66521,16,0,0,9,9,0.8695999999999999,0.7777999999999999,0,0,0,0.7777999999999999,0,0,0.07139999999999999
0,068480,5,3,1,1,2,2,248,9,0,1,5,9,23933,30834,13,1,1,6,7,0.7761999999999999,0.39999999999999997,2,1,2,0.6,1,2,0.5556
1,068494,3,1,1,8,1,4,103,14,0,0,4,8,13346,16079,9,9,1,3,4,0.83,0.4211,2,1,10,0.4211,2,2,0.5
0,068521,2,0,1,4,5,4,258,28,0,0,0,10,42774,43507,15,12,0,8,8,0.9832,0.3226,0,0,12,0.3226,0,0,0
1,068539,9,7,0,3,1,2,97,38,0,0,0,0,,,4,2,0,,,,0.1429,2,1,3,0,7,2,0
0,068585,0,0,0,8,0,3,99,3,1,6,7,21,44319,69084,28,0,0,6,7,0.6415,0.7666999999999999,0,0,0,0.7,0,0,0.3333
0,068600,0,0,0,0,7,0,155,3,1,3,5,7,32660,49716,23,0,0,3,3,0.6568999999999999,0.48279999999999995,0,0,0,0.24139999999999998,0,0,0.7142999999999999
0,068630,2,1,0,9,0,19,117,2,1,1,2,10,25972,39916,19,1,1,2,4,0.6507,0.4583,3,1,2,0.41669999999999996,2,2,0.19999999999999998
0,068643,0,0,0,3,3,3,195,3,2,4,8,12,1946,35579,27,0,0,0,2,0.0547,0.6071,0,0,0,0.4286,0,0,0.6667
0,068666,0,0,0,1,1,0,153,2,1,2,4,8,29830,60623,10,0,0,2,3,0.4921,0.6667,0,0,0,0.6667,0,0,0.5
0,068731,0,0,0,1,5,0,212,5,0,2,3,6,9572,13751,19,0,0,1,2,0.6960999999999999,0.8421,0,0,0,0.31579999999999997,0,0,0.5
0,068768,1,1,0,5,0,10,217,4,0,6,15,11,95187,119122,21,0,0,5,7,0.7990999999999999,0.5832999999999999,3,0,3,0.4583,0,2,1.3636
0,068815,0,0,0,2,1,2,233,18,0,0,6,25,67609,82982,28,0,0,15,18,0.8147,0.8928999999999999,3,0,0,0.8928999999999999,0,0,0.24
0,068823,1,0,1,0,7,5,213,5,0,2,4,9,16673,24125,18,23,2,3,3,0.6910999999999999,0.23809999999999998,2,2,24,0.2143,2,3,0.44439999999999996
0,068828,0,0,0,0,,0,204,4,0,1,2,8,19597,21336,14,3,2,4,5,0.9185,0.5556,0,2,3,0.44439999999999996,2,2,0.25
0,068841,0,0,0,1,5,1,127,5,0,2,4,13,25681,48847,20,0,0,4,7,0.5257,0.85,0,0,0,0.6499999999999999,0,0,0.3077
0,068886,10,5,0,4,3,3,79,3,1,3,4,6,6153,9050,7,5,3,3,3,0.6799,0.3571,0,3,8,0.4286,8,3,0.6667
1,068943,0,0,0,3,1,3,251,5,0,4,7,11,29466,47324,13,0,0,6,6,0.6225999999999999,0.8571,0,0,0,0.7857,0,0,0.6364
0,068991,0,0,0,5,0,3,190,11,0,2,3,6,18624,21841,14,0,0,5,6,0.8526999999999999,0.7333,0,0,1,0.39999999999999997,0,0,0.5
1,069100,0,0,0,0,,0,153,2,1,1,1,5,29012,34232,13,0,0,2,3,0.8474999999999999,0.2143,2,2,3,0.3571,2,3,0.19999999999999998
0,069145,0,0,0,0,10,3,86,27,0,0,0,4,1331,2500,11,0,0,2,2,0.5324,0.23079999999999998,0,1,3,0.3077,1,1,0
1,069166,1,0,1,4,1,2,165,8,0,1,1,3,4261,7700,9,1,0,1,1,0.5533999999999999,0.5,0,0,2,0.3,0,0,0.3333
0,069196,3,1,0,1,1,1,209,3,1,1,2,5,10212,13606,8,0,0,1,2,0.7505999999999999,0.625,0,0,1,0.625,2,0,0.39999999999999997
0,069211,0,0,0,3,1,2,147,22,0,0,1,2,228,8500,6,0,0,0,0,0.026799999999999997,0.6667,0,0,0,0.3333,0,0,0.5
0,069232,1,1,0,0,,0,332,13,0,0,1,4,2030,10192,8,1,0,0,1,0.1992,0.5556,0,0,1,0.44439999999999996,0,0,0.25
0,069281,3,2,0,3,0,4,168,11,0,1,3,1,837,837,14,2,0,1,1,1,0.47059999999999996,3,1,6,0.0588,3,3,3
0,069448,5,5,0,9,1,11,81,3,1,7,12,7,14719,19516,10,1,1,4,5,0.7542,0.7142999999999999,0,1,1,0.5,2,1,1.7143
0,069473,2,2,0,4,1,9,169,7,0,2,3,18,34475,51919,28,5,3,3,12,0.6639999999999999,0.31429999999999997,3,10,18,0.5143,12,13,0.1667
1,069559,0,0,0,6,0,10,96,14,0,0,3,7,40754,53845,17,1,1,2,5,0.7568999999999999,0.47369999999999995,1,1,2,0.36839999999999995,1,1,0.4286
0,069560,10,3,0,0,7,2,51,9,0,1,1,1,9049,11634,2,0,0,1,1,0.7777999999999999,1,0,0,0,0.5,6,0,1
0,069579,0,0,0,4,1,0,163,2,2,2,8,13,28557,81794,17,0,0,2,3,0.34909999999999997,0.6841999999999999,0,0,0,0.6841999999999999,0,0,0.6154
0,069653,0,0,0,0,10,0,266,6,0,1,3,7,7630,22958,10,0,0,1,2,0.3323,0.3846,3,0,0,0.5385,0,0,0.4286
0,069673,5,0,1,2,0,2,462,5,0,2,5,5,10686,11899,7,6,4,3,4,0.8980999999999999,0.2667,2,5,8,0.3333,6,6,1
0,069702,10,8,0,2,1,1,136,9,0,2,3,5,2957,4683,9,1,0,3,3,0.6314,0.5455,0,0,2,0.45449999999999996,1,0,0.6
1,069716,5,4,0,6,1,1,247,2,1,3,3,4,10102,10619,17,0,0,2,2,0.9512999999999999,0.38889999999999997,0,0,2,0.22219999999999998,2,0,0.75
1,069804,0,0,0,0,11,1,293,12,0,1,4,23,136343,172238,39,0,0,11,16,0.7916,0.6829,0,0,0,0.5609999999999999,0,0,0.1739
1,069810,0,0,0,2,4,1,134,90,0,0,0,1,2943,2801,1,1,1,1,1,1.0507,0,0,1,1,0.5,1,1,0
0,069819,0,0,0,9,1,3,167,3,1,2,2,5,7407,24986,8,0,0,0,1,0.2964,0.5,0,0,0,0.5,0,0,0.39999999999999997
0,069912,0,0,0,2,1,1,125,2,1,4,7,15,16159,44610,23,0,0,3,4,0.36219999999999997,0.6537999999999999,0,0,0,0.5769,0,0,0.46669999999999995
